race_id	0	1	2	3
202304010712	三連複	3 - 6 - 8	5020	13
202304010712	三連単	3 → 6 → 8	37020	107
202304010801	単勝	12	1480	6
202304010801	複勝	12 5 14	480 3,670 180	6 14 2
202304010801	枠連	3 - 7	8190	23
202304010801	馬連	5 - 12	112080	68
202304010801	ワイド	5 - 12 12 - 14 5 - 14	20,850 1,250 13,230	65 15 55
202304010801	馬単	12 → 5	153920	123
202304010801	三連複	5 - 12 - 14	200180	167
202304010801	三連単	12 → 5 → 14	1498820	1073
202304010802	単勝	15	240	1
202304010802	複勝	15 13 9	140 200 240	1 3 5
202304010802	枠連	7 - 8	870	4
202304010802	馬連	13 - 15	930	2
202304010802	ワイド	13 - 15 9 - 15 9 - 13	450 480 1,090	2 4 14
202304010802	馬単	15 → 13	1600	2
202304010802	三連複	9 - 13 - 15	2630	5
202304010802	三連単	15 → 13 → 9	9130	6
202304010803	単勝	9	900	5
202304010803	複勝	9 5 15	240 170 170	5 2 3
202304010803	枠連	3 - 5	1380	6
202304010803	馬連	5 - 9	2470	9
202304010803	ワイド	5 - 9 9 - 15 5 - 15	770 690 470	11 8 3
202304010803	馬単	9 → 5	5830	24
202304010803	三連複	5 - 9 - 15	3890	11
202304010803	三連単	9 → 5 → 15	26240	88
202304010804	単勝	12	520	2
202304010804	複勝	12 9 2	140 110 160	3 1 4
202304010804	枠連	6 - 8	600	2
202304010804	馬連	9 - 12	540	2
202304010804	ワイド	9 - 12 2 - 12 2 - 9	310 610 310	2 9 3
202304010804	馬単	12 → 9	1270	5
202304010804	三連複	2 - 9 - 12	1420	4
202304010804	三連単	12 → 9 → 2	7500	21
202304010805	単勝	11	2520	8
202304010805	複勝	11 4 14	410 140 310	6 1 5
202304010805	枠連	3 - 6	510	2
202304010805	馬連	4 - 11	2940	10
202304010805	ワイド	4 - 11 11 - 14 4 - 14	990 2,320 750	10 26 8
202304010805	馬単	11 → 4	9390	30
202304010805	三連複	4 - 11 - 14	9650	28
202304010805	三連単	11 → 4 → 14	88030	252
202304010806	単勝	8	460	3
202304010806	複勝	8 7 2	160 120 910	3 1 9
202304010806	枠連	4 - 4	510	2
202304010806	馬連	7 - 8	510	2
202304010806	ワイド	7 - 8 2 - 8 2 - 7	260 3,140 1,560	2 26 13
202304010806	馬単	8 → 7	1130	4
202304010806	三連複	2 - 7 - 8	6830	17
202304010806	三連単	8 → 7 → 2	28160	74
202304010807	単勝	11	1640	7
202304010807	複勝	11 3 10	430 210 150	8 3 1
202304010807	枠連	2 - 6	720	1
202304010807	馬連	3 - 11	6140	25
202304010807	ワイド	3 - 11 10 - 11 3 - 10	1,760 870 340	23 11 2
202304010807	馬単	11 → 3	13000	50
202304010807	三連複	3 - 10 - 11	4730	11
202304010807	三連単	11 → 3 → 10	46810	170
202304010808	単勝	15	730	4
202304010808	複勝	15 6 2	220 440 160	4 8 1
202304010808	枠連	3 - 8	5700	24
202304010808	馬連	6 - 15	5320	21
202304010808	ワイド	6 - 15 2 - 15 2 - 6	1,790 640 1,110	21 4 13
202304010808	馬単	15 → 6	9710	35
202304010808	三連複	2 - 6 - 15	6520	18
202304010808	三連単	15 → 6 → 2	40780	124
202304010809	単勝	11	930	6
202304010809	複勝	11 14 7	300 290 640	6 5 7
202304010809	枠連	7 - 8	1230	4
202304010809	馬連	11 - 14	3020	14
202304010809	ワイド	11 - 14 7 - 11 7 - 14	1,280 3,010 3,150	14 30 31
202304010809	馬単	11 → 14	7090	29
202304010809	三連複	7 - 11 - 14	26380	88
202304010809	三連単	11 → 14 → 7	111890	348
202304010810	単勝	6 14	360 300	3 2
202304010810	複勝	6 14 9	250 180 260	3 2 5
202304010810	枠連	4 - 8	1160	5
202304010810	馬連	6 - 14	2400	8
202304010810	ワイド	6 - 14 6 - 9 9 - 14	720 1,390 770	6 15 7
202304010810	馬単	6 → 14 14 → 6	1,960 2,160	12 13
202304010810	三連複	6 - 9 - 14	6880	24
202304010810	三連単	6 → 14 → 9 14 → 6 → 9	18,810 19,210	111 115
202304010811	単勝	13	1680	6
202304010811	複勝	13 1 11	500 900 300	7 10 4
202304010811	枠連	1 - 7	9080	23
202304010811	馬連	1 - 13	37980	77
202304010811	ワイド	1 - 13 11 - 13 1 - 11	10,790 2,420 3,610	82 23 35
202304010811	馬単	13 → 1	74960	151
202304010811	三連複	1 - 11 - 13	94680	218
202304010811	三連単	13 → 1 → 11	632550	1302
202304010812	単勝	8	500	3
202304010812	複勝	8 11 14	200 180 180	4 3 2
202304010812	枠連	5 - 6	1540	9
202304010812	馬連	8 - 11	1590	6
202304010812	ワイド	8 - 11 8 - 14 11 - 14	550 590 510	4 5 2
202304010812	馬単	8 → 11	2980	10
202304010812	三連複	8 - 11 - 14	2540	4
202304010812	三連単	8 → 11 → 14	13310	17
202304020101	単勝	8	300	2
202304020101	複勝	8 7 2	130 120 240	2 1 6
202304020101	枠連	7 - 7	350	1
202304020101	馬連	7 - 8	370	1
202304020101	ワイド	7 - 8 2 - 8 2 - 7	190 590 460	1 9 6
202304020101	馬単	8 → 7	750	2
202304020101	三連複	2 - 7 - 8	1020	3
202304020101	三連単	8 → 7 → 2	4630	13
202304020102	単勝	13	3500	9
202304020102	複勝	13 18 3	700 610 240	8 6 4
202304020102	枠連	7 - 8	1810	9
202304020102	馬連	13 - 18	33780	53
202304020102	ワイド	13 - 18 3 - 13 3 - 18	8,680 2,160 2,060	57 24 22
202304020102	馬単	13 → 18	73310	113
202304020102	三連複	3 - 13 - 18	53300	122
202304020102	三連単	13 → 18 → 3	481630	865
202304020103	単勝	15	380	1
202304020103	複勝	15 2 7	160 190 250	1 4 6
202304020103	枠連	2 - 8	1100	5
202304020103	馬連	2 - 15	1260	4
202304020103	ワイド	2 - 15 7 - 15 2 - 7	460 850 1,010	4 9 14
202304020103	馬単	15 → 2	2200	4
202304020103	三連複	2 - 7 - 15	3990	12
202304020103	三連単	15 → 2 → 7	16650	42
202304020104	単勝	2	590	3
202304020104	複勝	2 11 8	180 190 490	3 4 7
202304020104	枠連	2 - 8	1380	6
202304020104	馬連	2 - 11	1710	8
202304020104	ワイド	2 - 11 2 - 8 8 - 11	510 1,290 1,620	6 16 17
202304020104	馬単	2 → 11	3490	14
202304020104	三連複	2 - 8 - 11	6810	24
202304020104	三連単	2 → 11 → 8	33270	109
202304020105	単勝	1	120	1
202304020105	複勝	1 2	110 590	1 6
202304020105	馬連	1 - 2	1760	5
202304020105	ワイド	1 - 2 1 - 6 2 - 6	640 390 1,460	8 5 15
202304020105	馬単	1 → 2	2220	7
202304020105	三連複	1 - 2 - 6	3900	11
202304020105	三連単	1 → 2 → 6	11820	33
202304020106	単勝	4	360	2
202304020106	複勝	4 7 3	130 170 130	2 3 1
202304020106	枠連	4 - 6	1230	6
202304020106	馬連	4 - 7	1380	4
202304020106	ワイド	4 - 7 3 - 4 3 - 7	480 230 360	5 1 2
202304020106	馬単	4 → 7	2070	5
202304020106	三連複	3 - 4 - 7	940	1
202304020106	三連単	4 → 7 → 3	5760	9
202304020107	単勝	13	740	3
202304020107	複勝	13 16 15	210 310 130	3 7 1
202304020107	枠連	7 - 8	470	2
202304020107	馬連	13 - 16	5220	19
202304020107	ワイド	13 - 16 13 - 15 15 - 16	1,550 360 580	20 1 5
202304020107	馬単	13 → 16	8890	32
202304020107	三連複	13 - 15 - 16	3260	10
202304020107	三連単	13 → 16 → 15	27980	85
202304020108	単勝	10	350	2
202304020108	複勝	10 14 6	140 120 410	2 1 8
202304020108	枠連	6 - 8	390	1
202304020108	馬連	10 - 14	390	1
202304020108	ワイド	10 - 14 6 - 10 6 - 14	200 1,750 1,220	1 24 15
202304020108	馬単	10 → 14	780	2
202304020108	三連複	6 - 10 - 14	4350	14
202304020108	三連単	10 → 14 → 6	14380	41
202304020109	単勝	4	400	3
202304020109	複勝	4 2 8	140 140 220	1 2 4
202304020109	枠連	1 - 2	710	2
202304020109	馬連	2 - 4	710	2
202304020109	ワイド	2 - 4 4 - 8 2 - 8	290 600 650	1 5 7
202304020109	馬単	4 → 2	1550	4
202304020109	三連複	2 - 4 - 8	1920	2
202304020109	三連単	4 → 2 → 8	8620	12
202304020110	単勝	7	1220	5
202304020110	複勝	7 10 15	250 230 120	6 3 1
202304020110	枠連	4 - 6	2820	10
202304020110	馬連	7 - 10	4760	15
202304020110	ワイド	7 - 10 7 - 15 10 - 15	1,460 520 500	17 5 4
202304020110	馬単	7 → 10	9990	37
202304020110	三連複	7 - 10 - 15	3870	16
202304020110	三連単	7 → 10 → 15	39350	126
202304020111	単勝	13	750	4
202304020111	複勝	13 16 7	230 160 470	4 1 8
202304020111	枠連	7 - 8	790	3
202304020111	馬連	13 - 16	1500	4
202304020111	ワイド	13 - 16 7 - 13 7 - 16	550 2,010 1,430	3 26 18
202304020111	馬単	13 → 16	3720	12
202304020111	三連複	7 - 13 - 16	10140	34
202304020111	三連単	13 → 16 → 7	55310	181
202304020112	単勝	3	330	1
202304020112	複勝	3 14 10	170 440 480	1 7 8
202304020112	枠連	2 - 7	1180	4
202304020112	馬連	3 - 14	3130	12
202304020112	ワイド	3 - 14 3 - 10 10 - 14	1,130 1,680 4,040	11 17 44
202304020112	馬単	3 → 14	4240	13
202304020112	三連複	3 - 10 - 14	22800	74
202304020112	三連単	3 → 14 → 10	87340	271
202304020201	単勝	4	290	1
202304020201	複勝	4 3 6	150 220 170	2 5 4
202304020201	枠連	3 - 4	1300	6
202304020201	馬連	3 - 4	1390	7
202304020201	ワイド	3 - 4 4 - 6 3 - 6	500 440 680	7 6 10
202304020201	馬単	4 → 3	1880	7
202304020201	三連複	3 - 4 - 6	2490	9
202304020201	三連単	4 → 3 → 6	9400	27
202304020202	単勝	8	1210	5
202304020202	複勝	8 6 4	190 110 120	5 1 2
202304020202	枠連	6 - 7	700	4
202304020202	馬連	6 - 8	1160	6
202304020202	ワイド	6 - 8 4 - 8 4 - 6	370 440 200	5 9 2
202304020202	馬単	8 → 6	3140	13
202304020202	三連複	4 - 6 - 8	900	2
202304020202	三連単	8 → 6 → 4	8130	32
202304020203	単勝	13	860	5
202304020203	複勝	13 2 12	360 290 2,970	7 4 13
202304020203	枠連	1 - 7	4560	17
202304020203	馬連	2 - 13	6700	27
202304020203	ワイド	2 - 13 12 - 13 2 - 12	2,180 17,190 19,540	28 70 74
202304020203	馬単	13 → 2	10070	46
202304020203	三連複	2 - 12 - 13	298040	279
202304020203	三連単	13 → 2 → 12	1347600	1380
202304020204	単勝	13	1120	5
202304020204	複勝	13 8 2	260 240 190	4 3 2
202304020204	枠連	5 - 7	1780	7
202304020204	馬連	8 - 13	2370	9
202304020204	ワイド	8 - 13 2 - 13 2 - 8	730 710 410	9 8 5
202304020204	馬単	13 → 8	7070	22
202304020204	三連複	2 - 8 - 13	3470	12
202304020204	三連単	13 → 8 → 2	32770	96
202304020205	単勝	9	280	2
202304020205	複勝	9 6 8	150 190 310	2 3 5
202304020205	枠連	6 - 8	560	3
202304020205	馬連	6 - 9	610	3
202304020205	ワイド	6 - 9 8 - 9 6 - 8	250 500 610	3 7 10
202304020205	馬単	9 → 6	1050	4
202304020205	三連複	6 - 8 - 9	2060	9
202304020205	三連単	9 → 6 → 8	6800	22
202304020206	単勝	9	2730	7
202304020206	複勝	9 2 12	530 220 200	7 4 3
202304020206	枠連	2 - 7	1520	7
202304020206	馬連	2 - 9	6490	20
202304020206	ワイド	2 - 9 9 - 12 2 - 12	2,010 1,220 500	21 16 5
202304020206	馬単	9 → 2	16160	47
202304020206	三連複	2 - 9 - 12	7060	26
202304020206	三連単	9 → 2 → 12	82760	250
202304020207	単勝	11	2090	8
202304020207	複勝	11 7 14	460 140 180	8 1 3
202304020207	枠連	4 - 6	490	2
202304020207	馬連	7 - 11	2700	9
202304020207	ワイド	7 - 11 11 - 14 7 - 14	1,010 1,260 290	11 16 1
202304020207	馬単	11 → 7	7900	30
202304020207	三連複	7 - 11 - 14	3580	11
202304020207	三連単	11 → 7 → 14	32730	106
202304020208	単勝	2	380	2
202304020208	複勝	2 13 10	170 230 270	1 5 6
202304020208	枠連	2 - 7	1420	7
202304020208	馬連	2 - 13	1470	6
202304020208	ワイド	2 - 13 2 - 10 10 - 13	640 640 1,020	7 6 17
202304020208	馬単	2 → 13	2620	7
202304020208	三連複	2 - 10 - 13	3970	14
202304020208	三連単	2 → 13 → 10	16430	43
202304020209	単勝	13	410	2
202304020209	複勝	13 1 10	160 130 360	2 1 7
202304020209	枠連	1 - 8	420	1
202304020209	馬連	1 - 13	470	1
202304020209	ワイド	1 - 13 10 - 13 1 - 10	280 960 900	1 13 11
202304020209	馬単	13 → 1	1040	2
202304020209	三連複	1 - 10 - 13	2430	5
202304020209	三連単	13 → 1 → 10	10380	20
202304020210	単勝	14	530	3
202304020210	複勝	14 16 4	220 580 510	3 7 6
202304020210	枠連	7 - 8	1890	8
202304020210	馬連	14 - 16	5080	19
202304020210	ワイド	14 - 16 4 - 14 4 - 16	1,530 1,660 4,570	15 18 40
202304020210	馬単	14 → 16	7970	27
202304020210	三連複	4 - 14 - 16	27580	76
202304020210	三連単	14 → 16 → 4	108110	310
202304020211	単勝	3	3920	9
202304020211	複勝	3 10 2	970 330 930	12 6 10
202304020211	枠連	2 - 5	6210	17
202304020211	馬連	3 - 10	12570	37
202304020211	ワイド	3 - 10 2 - 3 2 - 10	4,110 10,000 4,660	49 84 55
202304020211	馬単	3 → 10	27790	80
202304020211	三連複	2 - 3 - 10	110120	265
202304020211	三連単	3 → 10 → 2	804460	1633
202304020212	単勝	1	850	5
202304020212	複勝	1 15 3	260 370 170	4 8 1
202304020212	枠連	1 - 8	3760	20
202304020212	馬連	1 - 15	9070	34
202304020212	ワイド	1 - 15 1 - 3 3 - 15	2,450 640 1,150	34 3 11
202304020212	馬単	1 → 15	17590	73
202304020212	三連複	1 - 3 - 15	11800	38
202304020212	三連単	1 → 15 → 3	100170	342
202304020301	単勝	2	150	1
202304020301	複勝	2 11 4	110 150 370	1 3 6
202304020301	枠連	2 - 8	360	2
202304020301	馬連	2 - 11	390	2
202304020301	ワイド	2 - 11 2 - 4 4 - 11	210 630 2,170	2 7 20
202304020301	馬単	2 → 11	480	2
202304020301	三連複	2 - 4 - 11	3210	11
202304020301	三連単	2 → 11 → 4	6580	19
202304020302	単勝	9	2910	7
202304020302	複勝	9 7 3	430 140 110	8 2 1
202304020302	枠連	4 - 5	5420	14
202304020302	馬連	7 - 9	4620	14
202304020302	ワイド	7 - 9 3 - 9 3 - 7	1,280 720 200	14 10 1
202304020302	馬単	9 → 7	15940	38
202304020302	三連複	3 - 7 - 9	2240	7
202304020302	三連単	9 → 7 → 3	31110	95
202304020303	単勝	7	3530	9
202304020303	複勝	7 9 18	830 800 250	10 9 4
202304020303	枠連	4 - 5	2600	9
202304020303	馬連	7 - 9	39020	66
202304020303	ワイド	7 - 9 7 - 18 9 - 18	11,440 3,090 2,930	80 35 33
202304020303	馬単	7 → 9	58660	119
202304020303	三連複	7 - 9 - 18	91170	203
202304020303	三連単	7 → 9 → 18	671020	1313
202304020304	単勝	13	510	3
202304020304	複勝	13 6 3	170 240 150	3 4 2
202304020304	枠連	4 - 7	490	2
202304020304	馬連	6 - 13	2570	9
202304020304	ワイド	6 - 13 3 - 13 3 - 6	750 370 760	7 3 8
202304020304	馬単	13 → 6	3640	13
202304020304	三連複	3 - 6 - 13	2730	8
202304020304	三連単	13 → 6 → 3	14920	43
202304020305	単勝	5	130	1
202304020305	複勝	5 6 3	110 720 140	1 10 2
202304020305	枠連	4 - 5	1740	5
202304020305	馬連	5 - 6	3250	10
202304020305	ワイド	5 - 6 3 - 5 3 - 6	960 200 1,920	11 1 20
202304020305	馬単	5 → 6	3960	13
202304020305	三連複	3 - 5 - 6	4310	15
202304020305	三連単	5 → 6 → 3	19100	59
202304020306	単勝	7	570	2
202304020306	複勝	7 12 8	130 150 110	2 3 1
202304020306	枠連	5 - 8	1160	5
202304020306	馬連	7 - 12	1490	6
202304020306	ワイド	7 - 12 7 - 8 8 - 12	340 200 230	4 1 2
202304020306	馬単	7 → 12	3080	10
202304020306	三連複	7 - 8 - 12	590	1
202304020306	三連単	7 → 12 → 8	7760	22
202304020307	単勝	13	290	1
202304020307	複勝	13 14 10	150 780 250	1 11 4
202304020307	枠連	7 - 7	1520	8
202304020307	馬連	13 - 14	5350	18
202304020307	ワイド	13 - 14 10 - 13 10 - 14	1,530 570 4,440	17 3 45
202304020307	馬単	13 → 14	6400	23
202304020307	三連複	10 - 13 - 14	11740	40
202304020307	三連単	13 → 14 → 10	50070	173
202304020308	単勝	1	350	2
202304020308	複勝	1 13 14	180 460 280	2 8 5
202304020308	枠連	1 - 7	660	1
202304020308	馬連	1 - 13	4510	17
202304020308	ワイド	1 - 13 1 - 14 13 - 14	1,410 640 2,150	18 5 28
202304020308	馬単	1 → 13	6440	26
202304020308	三連複	1 - 13 - 14	8360	32
202304020308	三連単	1 → 13 → 14	56720	198
202304020309	単勝	10	350	2
202304020309	複勝	10 1 3	150 140 180	3 1 4
202304020309	枠連	1 - 7	600	1
202304020309	馬連	1 - 10	570	1
202304020309	ワイド	1 - 10 3 - 10 1 - 3	300 620 310	1 6 2
202304020309	馬単	10 → 1	1190	1
202304020309	三連複	1 - 3 - 10	1250	2
202304020309	三連単	10 → 1 → 3	5950	8
202304020310	単勝	3	200	1
202304020310	複勝	3 1 14	130 200 440	1 4 7
202304020310	枠連	1 - 2	810	3
202304020310	馬連	1 - 3	780	2
202304020310	ワイド	1 - 3 3 - 14 1 - 14	390 990 1,870	2 10 20
202304020310	馬単	3 → 1	1050	3
202304020310	三連複	1 - 3 - 14	4830	9
202304020310	三連単	3 → 1 → 14	12100	23
202304020311	単勝	7	820	6
202304020311	複勝	7 13 4	260 240 160	6 5 1
202304020311	枠連	5 - 8	2390	14
202304020311	馬連	7 - 13	3380	15
202304020311	ワイド	7 - 13 4 - 7 4 - 13	1,030 910 620	14 9 4
202304020311	馬単	7 → 13	6130	25
202304020311	三連複	4 - 7 - 13	5720	15
202304020311	三連単	7 → 13 → 4	38680	119
202304020312	単勝	2	260	1
202304020312	複勝	2 12 6	140 160 170	1 2 3
202304020312	枠連	2 - 7	630	1
202304020312	馬連	2 - 12	590	1
202304020312	ワイド	2 - 12 2 - 6 6 - 12	280 360 500	1 2 5
202304020312	馬単	2 → 12	950	1
202304020312	三連複	2 - 6 - 12	1060	1
202304020312	三連単	2 → 12 → 6	3760	1
202304020401	単勝	7	990	4
202304020401	複勝	7 6 11	340 300 260	4 3 2
202304020401	枠連	6 - 6	2520	8
202304020401	馬連	6 - 7	2350	9
202304020401	ワイド	6 - 7 7 - 11 6 - 11	530 510 500	9 7 6
202304020401	馬単	7 → 6	5670	20
202304020401	三連複	6 - 7 - 11	3400	15
202304020401	三連単	7 → 6 → 11	29740	92
202304020402	単勝	5	810	3
202304020402	複勝	5 2 6	170 110 410	2 1 8
202304020402	枠連	2 - 5	830	4
202304020402	馬連	2 - 5	830	3
202304020402	ワイド	2 - 5 5 - 6 2 - 6	310 1,510 670	2 21 8
202304020402	馬単	5 → 2	2290	8
202304020402	三連複	2 - 5 - 6	3470	14
202304020402	三連単	5 → 2 → 6	23840	81
202304020403	単勝	1	250	1
202304020403	複勝	1 4 2	160 340 550	1 5 8
202304020403	枠連	1 - 3	1460	6
202304020403	馬連	1 - 4	1490	6
202304020403	ワイド	1 - 4 1 - 2 2 - 4	630 1,240 3,600	7 16 31
202304020403	馬単	1 → 4	2060	7
202304020403	三連複	1 - 2 - 4	10720	32
202304020403	三連単	1 → 4 → 2	29840	98
202304020404	単勝	2	180	1
202304020404	複勝	2 12 11	110 190 140	1 4 2
202304020404	枠連	1 - 6	290	1
202304020404	馬連	2 - 12	840	3
202304020404	ワイド	2 - 12 2 - 11 11 - 12	310 230 450	2 1 4
202304020404	馬単	2 → 12	1290	4
202304020404	三連複	2 - 11 - 12	1020	1
202304020404	三連単	2 → 12 → 11	4700	5
202304020405	単勝	2	4800	8
202304020405	複勝	2 5 6	640 270 150	8 4 2
202304020405	枠連	2 - 5	9210	16
202304020405	馬連	2 - 5	9710	23
202304020405	ワイド	2 - 5 2 - 6 5 - 6	2,340 1,750 630	23 20 6
202304020405	馬単	2 → 5	23190	52
202304020405	三連複	2 - 5 - 6	11490	35
202304020405	三連単	2 → 5 → 6	111150	251
202304020406	単勝	4	450	2
202304020406	複勝	4 9 12	170 210 260	2 3 5
202304020406	枠連	3 - 6	720	3
202304020406	馬連	4 - 9	1440	3
202304020406	ワイド	4 - 9 4 - 12 9 - 12	650 890 1,130	3 10 17
202304020406	馬単	4 → 9	2800	5
202304020406	三連複	4 - 9 - 12	4790	9
202304020406	三連単	4 → 9 → 12	23770	57
202304020407	単勝	9	440	2
202304020407	複勝	9 8 2	160 130 160	2 1 3
202304020407	枠連	4 - 5	420	1
202304020407	馬連	8 - 9	660	1
202304020407	ワイド	8 - 9 2 - 9 2 - 8	300 590 320	1 6 2
202304020407	馬単	9 → 8	1460	3
202304020407	三連複	2 - 8 - 9	1240	1
202304020407	三連単	9 → 8 → 2	6710	4
202304020408	単勝	8	190	1
202304020408	複勝	8 5 7	110 110 120	1 2 4
202304020408	馬連	5 - 8	280	1
202304020408	ワイド	5 - 8 7 - 8 5 - 7	140 160 230	1 2 4
202304020408	馬単	8 → 5	430	1
202304020408	三連複	5 - 7 - 8	300	1
202304020408	三連単	8 → 5 → 7	980	1
202304020409	単勝	10	760	4
202304020409	複勝	10 13 15	190 140 170	5 1 3
202304020409	枠連	6 - 7	1280	5
202304020409	馬連	10 - 13	1370	5
202304020409	ワイド	10 - 13 10 - 15 13 - 15	450 700 300	5 8 2
202304020409	馬単	10 → 13	3900	15
202304020409	三連複	10 - 13 - 15	1970	5
202304020409	三連単	10 → 13 → 15	16230	43
202304020410	単勝	15	170	1
202304020410	複勝	15 2 16	110 300 340	1 6 8
202304020410	枠連	1 - 8	800	4
202304020410	馬連	2 - 15	1340	7
202304020410	ワイド	2 - 15 15 - 16 2 - 16	570 620 4,990	5 7 50
202304020410	馬単	15 → 2	1500	6
202304020410	三連複	2 - 15 - 16	9080	27
202304020410	三連単	15 → 2 → 16	22840	62
202304020411	単勝	5	1190	5
202304020411	複勝	5 6 11	330 230 500	5 4 6
202304020411	枠連	3 - 4	3610	18
202304020411	馬連	5 - 6	3790	10
202304020411	ワイド	5 - 6 5 - 11 6 - 11	1,250 2,480 1,960	10 29 21
202304020411	馬単	5 → 6	8350	29
202304020411	三連複	5 - 6 - 11	20790	68
202304020411	三連単	5 → 6 → 11	124360	395
202304020412	単勝	10	430	1
202304020412	複勝	10 7 3	160 220 200	1 5 4
202304020412	枠連	4 - 5	1700	7
202304020412	馬連	7 - 10	1690	5
202304020412	ワイド	7 - 10 3 - 10 3 - 7	630 540 870	5 3 8
202304020412	馬単	10 → 7	3430	10
202304020412	三連複	3 - 7 - 10	4030	7
202304020412	三連単	10 → 7 → 3	20530	38
202304030101	単勝	9	140	1
202304030101	複勝	9 7 15	110 210 620	1 3 10
202304030101	枠連	4 - 5	740	3
202304030101	馬連	7 - 9	700	2
202304030101	ワイド	7 - 9 9 - 15 7 - 15	360 1,330 5,790	3 15 42
202304030101	馬単	9 → 7	850	2
202304030101	三連複	7 - 9 - 15	9160	27
202304030101	三連単	9 → 7 → 15	19640	63
202304030102	単勝	6	110	1
202304030102	複勝	6 1 10	100 130 220	1 2 5
202304030102	枠連	1 - 6	350	2
202304030102	馬連	1 - 6	380	2
202304030102	ワイド	1 - 6 6 - 10 1 - 10	200 330 870	2 4 11
202304030102	馬単	6 → 1	400	2
202304030102	三連複	1 - 6 - 10	1240	6
202304030102	三連単	6 → 1 → 10	2230	9
202304030103	単勝	14	1370	4
202304030103	複勝	14 15 3	480 430 280	8 5 3
202304030103	枠連	8 - 8	11100	23
202304030103	馬連	14 - 15	10730	29
